param-0-nm,param-1-n,param-2-m,Rewrite-for-gen-real,Rewrite-for-gen-sys,Rewrite-for-gen-user,Rewrite-for-gen:etransitivity-for-sides-real,Rewrite-for-gen:etransitivity-for-sides-sys,Rewrite-for-gen:etransitivity-for-sides-user,Rewrite-for-gen:generalize-hyps-for-rewriting-real,Rewrite-for-gen:generalize-hyps-for-rewriting-sys,Rewrite-for-gen:generalize-hyps-for-rewriting-user,Rewrite-for-gen-skip-cbv-real,Rewrite-for-gen-skip-cbv-sys,Rewrite-for-gen-skip-cbv-user,Rewrite-lhs-for-regression-quadratic-real,Rewrite-lhs-for-regression-quadratic-sys,Rewrite-lhs-for-regression-quadratic-user,Rewrite-lhs-for-skip-cbv-regression-quadratic-real,Rewrite-lhs-for-skip-cbv-regression-quadratic-sys,Rewrite-lhs-for-skip-cbv-regression-quadratic-user,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,do-reify-rhs-with:notypeclasses-refine-real,do-reify-rhs-with:notypeclasses-refine-sys,do-reify-rhs-with:notypeclasses-refine-user,do-reify-rhs-with:reify-hint-real,do-reify-rhs-with:reify-hint-sys,do-reify-rhs-with:reify-hint-user,do-rewrite-with:refine-interp-rewrite-real,do-rewrite-with:refine-interp-rewrite-sys,do-rewrite-with:refine-interp-rewrite-user,do-rewrite-with:refine-trans-real,do-rewrite-with:refine-trans-sys,do-rewrite-with:refine-trans-user,do-rewrite-with:vm-cast-no-check-real,do-rewrite-with:vm-cast-no-check-sys,do-rewrite-with:vm-cast-no-check-user,final-cbv-real,final-cbv-sys,final-cbv-user,prove-Wf-real,prove-Wf-sys,prove-Wf-user,prove-Wf-with:refine-real,prove-Wf-with:refine-sys,prove-Wf-with:refine-user,prove-Wf-with:reflexivity-real,prove-Wf-with:reflexivity-sys,prove-Wf-with:reflexivity-user,prove-Wf-with:split-real,prove-Wf-with:split-sys,prove-Wf-with:split-user,prove-Wf-with:vm-compute-real,prove-Wf-with:vm-compute-sys,prove-Wf-with:vm-compute-user,reification-real,reification-sys,reification-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,rewriting-real,rewriting-sys,rewriting-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,vm-compute-and-unify-in-rewrite-real,vm-compute-and-unify-in-rewrite-sys,vm-compute-and-unify-in-rewrite-user
347,347,1,0.367,0.,0.367,0.,0.,0.,0.007,0.,0.007,,,,0.367,0.,0.367,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.065,0.,0.065,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.053,0.,0.053,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.079,0.,0.079,,,,,,,0.205,0.,0.205,,,,0.192,0.,0.192
348,1,348,,,,0.,0.,0.,0.008,0.,0.008,0.273,0.,0.273,,,,0.274,0.,0.274,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.069,0.,0.069,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.002,0.001,0.,0.001,0.083,0.,0.083,,,,,,,0.161,0.,0.161,,,,0.148,0.,0.148
348,348,1,,,,0.,0.,0.,0.008,0.,0.008,0.342,0.,0.342,,,,0.342,0.,0.342,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.064,0.,0.064,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.078,0.,0.078,,,,,,,0.235,0.,0.235,,,,0.222,0.,0.222
349,1,349,0.272,0.,0.272,0.,0.,0.,0.007,0.,0.007,0.249,0.,0.249,0.272,0.,0.272,0.25,0.,0.25,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.066,0.,0.066,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.029,0.,0.029,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.08,0.,0.08,,,,,,,0.133,0.,0.133,,,,0.122,0.,0.122
349,349,1,0.393,0.,0.393,0.,0.,0.,0.009,0.,0.009,0.339,0.,0.339,0.393,0.,0.393,0.34,0.,0.34,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.062,0.,0.062,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.058,0.,0.058,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.076,0.,0.076,,,,,,,0.227,0.,0.227,,,,0.212,0.,0.212
350,1,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344,0.,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,0.,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1,351,,,,0.,0.,0.,0.008,0.,0.008,0.256,0.,0.256,,,,0.256,0.,0.256,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.067,0.,0.067,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.081,0.,0.081,,,,,,,0.145,0.,0.145,,,,0.132,0.,0.132
351,351,1,,,,0.,0.,0.,0.013,0.,0.013,0.344,0.,0.344,,,,0.344,0.,0.344,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.068,0.,0.068,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.082,0.,0.082,,,,,,,0.227,0.,0.227,,,,0.211,0.,0.211
352,1,352,0.282,0.,0.282,0.,0.,0.,0.007,0.,0.007,,,,0.282,0.,0.282,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.067,0.,0.067,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.029,0.,0.029,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.08,0.,0.08,,,,,,,0.143,0.,0.143,,,,0.131,0.,0.131
352,352,1,0.404,0.,0.404,0.,0.,0.,0.007,0.,0.007,,,,0.404,0.,0.404,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.072,0.,0.072,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.06,0.,0.06,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.086,0.,0.086,,,,,,,0.228,0.,0.228,,,,0.212,0.,0.212
353,1,353,,,,,,,,,,,,,,,,,,,1.165,0.,1.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,353,1,,,,,,,,,,,,,,,,,,,0.699,0.,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,1,354,0.3,0.,0.3,0.,0.,0.,0.007,0.,0.007,0.264,0.,0.264,0.3,0.,0.3,0.265,0.,0.265,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.071,0.,0.071,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.03,0.,0.03,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.085,0.,0.085,,,,,,,0.155,0.,0.155,,,,0.143,0.,0.143
354,354,1,0.405,0.003,0.401,0.,0.,0.,0.007,0.,0.007,0.335,0.,0.335,0.405,0.003,0.401,0.336,0.,0.336,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.063,0.,0.063,0.001,0.001,0.,0.,0.,0.,0.003,0.,0.003,0.061,0.,0.061,0.012,0.002,0.009,0.001,0.001,0.,0.,0.,0.,0.007,0.,0.007,0.001,0.001,0.,0.077,0.,0.077,,,,,,,0.237,0.003,0.233,,,,0.219,0.,0.219
355,1,355,0.307,0.,0.307,0.,0.,0.,0.007,0.,0.007,,,,0.308,0.,0.307,,,,1.16,0.,1.159,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,0.,0.,0.,0.074,0.,0.074,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.029,0.,0.029,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.088,0.,0.088,,,,,,,0.161,0.,0.16,,,,0.148,0.,0.148
355,355,1,0.412,0.,0.412,0.,0.,0.,0.007,0.,0.007,,,,0.413,0.,0.413,,,,0.711,0.,0.71,0.,0.,0.,0.001,0.,0.001,,,,,,,,,,0.,0.,0.,0.065,0.,0.065,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.064,0.,0.064,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.079,0.,0.079,,,,,,,0.24,0.,0.24,,,,0.225,0.,0.225
356,1,356,0.297,0.,0.297,0.,0.,0.,0.007,0.,0.007,,,,0.297,0.,0.297,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.079,0.,0.079,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.029,0.,0.029,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.092,0.,0.092,,,,,,,0.146,0.,0.146,,,,0.133,0.,0.133
356,356,1,0.398,0.,0.398,0.,0.,0.,0.007,0.,0.007,,,,0.399,0.,0.399,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.064,0.,0.064,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.061,0.,0.061,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.077,0.,0.077,,,,,,,0.23,0.,0.23,,,,0.216,0.,0.216
357,1,357,,,,0.,0.,0.,0.008,0.,0.008,0.272,0.,0.272,,,,0.272,0.,0.272,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.07,0.,0.07,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.084,0.,0.084,,,,,,,0.158,0.,0.158,,,,0.145,0.,0.145
357,357,1,,,,0.,0.,0.,0.021,0.,0.021,0.37,0.002,0.367,,,,0.37,0.003,0.367,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.068,0.,0.068,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.082,0.,0.082,,,,,,,0.244,0.,0.244,,,,0.231,0.,0.231
358,1,358,0.283,0.,0.283,0.,0.,0.,0.007,0.,0.007,0.269,0.,0.269,0.283,0.,0.283,0.27,0.,0.27,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.066,0.,0.066,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.031,0.,0.031,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.079,0.,0.079,,,,,,,0.144,0.,0.144,,,,0.131,0.,0.131
358,358,1,0.368,0.,0.368,0.,0.,0.,0.008,0.,0.008,0.333,0.,0.333,0.369,0.,0.369,0.333,0.,0.333,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.063,0.,0.063,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.058,0.,0.058,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.076,0.,0.076,,,,,,,0.204,0.,0.204,,,,0.19,0.,0.19
359,1,359,,,,0.,0.,0.,0.008,0.,0.008,0.273,0.,0.273,,,,0.273,0.,0.273,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.069,0.,0.069,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.002,0.,0.002,0.083,0.,0.083,,,,,,,0.161,0.,0.16,,,,0.148,0.,0.148
359,359,1,,,,0.,0.,0.,0.008,0.,0.008,0.339,0.,0.339,,,,0.34,0.,0.34,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.068,0.,0.068,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.082,0.,0.082,,,,,,,0.227,0.,0.227,,,,0.214,0.,0.214
361,1,361,0.291,0.,0.291,0.,0.,0.,0.008,0.,0.008,,,,0.292,0.,0.292,,,,1.18,0.,1.18,,,,,,,,,,0.343,0.,0.343,,,,0.,0.,0.,0.066,0.,0.066,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.031,0.,0.031,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.079,0.,0.079,,,,,,,0.15,0.,0.15,,,,0.138,0.,0.138
361,19,19,0.255,0.,0.255,0.,0.,0.,0.007,0.,0.007,,,,0.255,0.,0.255,,,,0.031,0.,0.031,,,,,,,,,,0.027,0.,0.027,,,,0.,0.,0.,0.064,0.,0.064,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.036,0.,0.036,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.078,0.,0.078,,,,,,,0.111,0.,0.111,,,,0.096,0.,0.096
361,361,1,0.398,0.,0.398,0.,0.,0.,0.008,0.,0.008,,,,0.398,0.,0.398,,,,0.712,0.003,0.708,,,,,,,,,,0.138,0.,0.138,,,,0.,0.,0.,0.065,0.,0.065,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.065,0.,0.065,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.079,0.,0.079,,,,,,,0.224,0.,0.224,,,,0.21,0.,0.21
362,1,362,,,,0.,0.,0.,0.008,0.,0.008,0.271,0.,0.271,,,,0.271,0.,0.271,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.074,0.,0.074,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.088,0.,0.088,,,,,,,0.153,0.,0.153,,,,0.14,0.,0.14
362,362,1,,,,0.,0.,0.,0.008,0.,0.008,0.367,0.,0.367,,,,0.367,0.,0.367,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.07,0.,0.07,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.084,0.,0.084,,,,,,,0.253,0.,0.253,,,,0.238,0.,0.238
363,1,363,0.295,0.,0.295,0.,0.,0.,0.008,0.,0.008,,,,0.295,0.,0.295,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.068,0.,0.068,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.031,0.,0.031,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.081,0.,0.081,,,,,,,0.152,0.,0.152,,,,0.14,0.,0.14
363,363,1,0.4,0.,0.4,0.,0.,0.,0.007,0.,0.007,,,,0.4,0.,0.4,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.067,0.,0.067,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.063,0.,0.063,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.081,0.,0.081,,,,,,,0.226,0.,0.226,,,,0.212,0.,0.212
364,1,364,,,,0.,0.,0.,0.008,0.,0.008,0.273,0.,0.273,,,,0.273,0.,0.273,1.172,0.,1.171,,,,,,,,,,0.382,0.003,0.378,,,,0.,0.,0.,0.069,0.,0.069,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.016,0.,0.016,0.001,0.,0.001,0.,0.,0.,0.011,0.,0.011,0.001,0.,0.001,0.082,0.,0.082,,,,,,,0.161,0.,0.161,,,,0.141,0.,0.141
364,364,1,,,,0.,0.,0.,0.008,0.,0.008,0.363,0.,0.363,,,,0.364,0.,0.364,0.716,0.,0.715,,,,,,,,,,0.14,0.,0.14,,,,0.,0.,0.,0.078,0.,0.078,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.003,,,,0.011,0.,0.011,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,0.001,0.,0.001,0.091,0.,0.091,,,,,,,0.243,0.,0.243,,,,0.224,0.,0.224
365,1,365,0.32,0.,0.32,0.,0.,0.,0.007,0.,0.007,0.248,0.015,0.232,0.32,0.,0.32,0.248,0.015,0.232,,,,,,,,,,0.121,0.008,0.005,0.37,0.,0.37,0.001,0.,0.001,0.,0.,0.,0.085,0.,0.085,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.03,0.,0.03,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.098,0.,0.098,,,,,,,0.162,0.,0.162,,,,0.149,0.,0.149
365,365,1,0.4,0.,0.4,0.,0.,0.,0.008,0.,0.008,0.311,0.,0.31,0.401,0.,0.401,0.311,0.,0.311,,,,,,,,,,0.118,0.007,0.006,0.148,0.,0.148,0.002,0.,0.002,0.,0.,0.,0.064,0.,0.064,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.062,0.,0.062,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.078,0.,0.078,,,,,,,0.23,0.,0.23,,,,0.216,0.,0.216
367,1,367,0.284,0.,0.283,0.,0.,0.,0.008,0.,0.008,0.271,0.,0.271,0.284,0.,0.284,0.271,0.,0.271,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.066,0.,0.066,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.031,0.,0.031,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.08,0.,0.08,,,,,,,0.144,0.,0.143,,,,0.131,0.,0.131
367,367,1,0.392,0.,0.392,0.,0.,0.,0.007,0.,0.007,0.346,0.003,0.342,0.393,0.,0.393,0.347,0.003,0.343,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.068,0.,0.068,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.056,0.,0.056,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.082,0.,0.082,,,,,,,0.224,0.,0.224,,,,0.212,0.,0.212
368,1,368,,,,0.,0.,0.,0.007,0.,0.007,0.267,0.,0.267,,,,0.267,0.,0.267,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.069,0.,0.069,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.083,0.,0.083,,,,,,,0.155,0.,0.155,,,,0.143,0.,0.143
368,368,1,,,,0.,0.,0.,0.007,0.,0.007,0.366,0.,0.366,,,,0.366,0.,0.366,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.07,0.,0.07,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.084,0.,0.084,,,,,,,0.253,0.,0.253,,,,0.238,0.,0.238
369,1,369,,,,,,,,,,,,,,,,,,,1.211,0.,1.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,369,1,,,,,,,,,,,,,,,,,,,0.714,0.,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,1,370,0.291,0.,0.291,0.,0.,0.,0.008,0.,0.008,0.274,0.,0.274,0.291,0.,0.291,0.274,0.,0.274,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.066,0.,0.066,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.036,0.,0.036,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.08,0.,0.08,,,,,,,0.145,0.,0.145,,,,0.133,0.,0.133
370,370,1,0.4,0.,0.4,0.,0.,0.,0.008,0.,0.008,0.347,0.,0.347,0.4,0.,0.4,0.348,0.,0.348,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.063,0.,0.063,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.067,0.,0.067,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.077,0.,0.077,,,,,,,0.227,0.,0.227,,,,0.212,0.,0.212
372,1,372,0.309,0.,0.309,0.,0.,0.,0.008,0.,0.008,0.273,0.003,0.269,0.309,0.,0.309,0.274,0.003,0.27,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.067,0.,0.067,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.032,0.,0.032,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.081,0.,0.081,,,,,,,0.166,0.,0.166,,,,0.153,0.,0.153
372,372,1,0.41,0.,0.41,0.,0.,0.,0.008,0.,0.008,0.348,0.,0.348,0.41,0.,0.41,0.349,0.,0.349,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.065,0.,0.065,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.059,0.,0.059,0.011,0.,0.011,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,0.001,0.,0.001,0.078,0.,0.078,,,,,,,0.243,0.,0.243,,,,0.226,0.,0.226
373,1,373,,,,,,,,,,,,,,,,,,,1.205,0.,1.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,373,1,,,,,,,,,,,,,,,,,,,0.724,0.,0.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,1,374,0.292,0.,0.292,0.,0.,0.,0.007,0.,0.007,,,,0.292,0.,0.292,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.064,0.,0.064,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.032,0.,0.032,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.078,0.,0.078,,,,,,,0.152,0.,0.152,,,,0.139,0.,0.139
374,374,1,0.394,0.,0.394,0.,0.,0.,0.007,0.,0.007,,,,0.395,0.,0.395,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.064,0.,0.064,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.058,0.,0.058,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.078,0.,0.078,,,,,,,0.228,0.,0.228,,,,0.214,0.,0.214
375,1,375,,,,0.,0.,0.,0.008,0.,0.008,0.277,0.,0.277,,,,0.278,0.,0.278,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.072,0.,0.072,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.086,0.,0.086,,,,,,,0.161,0.,0.161,,,,0.148,0.,0.148
375,375,1,,,,0.,0.,0.,0.008,0.,0.008,0.345,0.,0.345,,,,0.345,0.,0.345,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.068,0.,0.068,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,,,,0.01,0.,0.01,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.082,0.,0.082,,,,,,,0.233,0.,0.233,,,,0.217,0.,0.217
376,1,376,0.317,0.,0.317,0.,0.,0.,0.007,0.,0.007,,,,0.318,0.,0.317,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.066,0.,0.066,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.037,0.,0.037,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.08,0.,0.08,,,,,,,0.17,0.,0.17,,,,0.153,0.,0.153
376,376,1,0.426,0.,0.426,0.,0.,0.,0.008,0.,0.008,,,,0.426,0.,0.426,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.07,0.,0.07,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.066,0.,0.066,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.083,0.,0.083,,,,,,,0.247,0.,0.247,,,,0.232,0.,0.232
377,1,377,,,,0.,0.,0.,0.008,0.,0.008,0.27,0.,0.27,,,,0.27,0.,0.27,1.217,0.,1.217,,,,,,,,,,,,,,,,0.,0.,0.,0.067,0.,0.067,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.002,0.001,0.,0.001,0.081,0.,0.081,,,,,,,0.159,0.,0.159,,,,0.146,0.,0.146
377,377,1,,,,0.,0.,0.,0.008,0.,0.008,0.332,0.,0.332,,,,0.332,0.,0.332,0.718,0.,0.718,,,,,,,,,,,,,,,,0.,0.,0.,0.066,0.,0.066,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,,,,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.079,0.,0.079,,,,,,,0.223,0.,0.223,,,,0.21,0.,0.21
378,1,378,0.328,0.,0.328,0.,0.,0.,0.007,0.,0.007,0.29,0.,0.29,0.328,0.,0.328,0.291,0.,0.291,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.077,0.,0.077,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.031,0.,0.031,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.091,0.,0.091,,,,,,,0.175,0.,0.175,,,,0.164,0.,0.164
